measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,78,Kingdom of Denmark,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,78,Kingdom of Denmark,3,Both,22,All ages,294,All causes,3,Rate,2021,970.1080501494838,986.1057773370317,954.7990248928531
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,1,Number,2021,51028.11559624297,62015.657301806146,40846.07435900516
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,691.6673120220987,840.599392864549,553.6534933425593
1,Deaths,60,Republic of Lithuania,3,Both,22,All ages,294,All causes,1,Number,2021,47244.604494085754,48185.39257958449,46275.461065359734
1,Deaths,60,Republic of Lithuania,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,60,Republic of Lithuania,3,Both,22,All ages,294,All causes,3,Rate,2021,1731.6496322404655,1766.1322014082114,1696.1277587924244
1,Deaths,10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,1,Number,2021,129163.07501021546,156951.36914754033,102660.33310124965
1,Deaths,10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2021,757.8179330581056,920.8557643012275,602.3226176033097
1,Deaths,143,Republic of Iraq,3,Both,22,All ages,294,All causes,1,Number,2021,232700.9953843807,269516.28085297754,194226.5426552962
1,Deaths,143,Republic of Iraq,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,143,Republic of Iraq,3,Both,22,All ages,294,All causes,3,Rate,2021,564.4748512993157,653.7795951664441,471.14537951429577
1,Deaths,369,Republic of Nauru,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,369,Republic of Nauru,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,369,Republic of Nauru,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,1,Number,2021,18326.941571776315,21138.05311344312,15614.233153990823
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2021,887.9714101198321,1024.1745332586197,756.5360852702945
1,Deaths,75,Republic of Austria,3,Both,22,All ages,294,All causes,1,Number,2021,88943.55030503763,90095.4889999081,87816.4959711555
1,Deaths,75,Republic of Austria,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,75,Republic of Austria,3,Both,22,All ages,294,All causes,3,Rate,2021,990.2078114945389,1003.0323354775779,977.6603248970127
1,Deaths,128,Republic of Guatemala,3,Both,22,All ages,294,All causes,1,Number,2021,112870.64918248529,124123.97343821358,102453.20361174672
1,Deaths,128,Republic of Guatemala,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,128,Republic of Guatemala,3,Both,22,All ages,294,All causes,3,Rate,2021,715.8494878043609,787.2204461793362,649.7798485309465
1,Deaths,78,Kingdom of Denmark,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,78,Kingdom of Denmark,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,78,Kingdom of Denmark,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,62,Russian Federation,3,Both,22,All ages,294,All causes,1,Number,2021,2414291.076385701,2419657.890131962,2408660.1082098433
1,Deaths,62,Russian Federation,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,62,Russian Federation,3,Both,22,All ages,294,All causes,3,Rate,2021,1666.7083849600785,1670.4133704769035,1662.8210401548286
1,Deaths,109,Republic of Cuba,3,Both,22,All ages,294,All causes,1,Number,2021,164946.18949924118,178455.3494119611,151205.3210100258
1,Deaths,109,Republic of Cuba,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,109,Republic of Cuba,3,Both,22,All ages,294,All causes,3,Rate,2021,1463.6475564340988,1583.52088576506,1341.7181644997963
1,Deaths,142,Islamic Republic of Iran,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,170.22570969980424,206.38281864060423,139.85902525970545
1,Deaths,142,Islamic Republic of Iran,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.00029905292234921947,0.00036459542600159614,0.0002454543375951431
1,Deaths,142,Islamic Republic of Iran,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.19943056275751442,0.24179098291064452,0.16385400397771133
1,Deaths,76,Kingdom of Belgium,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,76,Kingdom of Belgium,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,76,Kingdom of Belgium,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,112,Grenada,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,112,Grenada,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,112,Grenada,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,143,Republic of Iraq,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,985.9584300345186,1094.2757652087832,888.1680914843399
1,Deaths,143,Republic of Iraq,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.004269284261186192,0.005242127435139529,0.0035009485021938462
1,Deaths,143,Republic of Iraq,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,2.3916904062302042,2.6544413736879653,2.1544753194599826
1,Deaths,194,Kingdom of Lesotho,3,Both,22,All ages,294,All causes,1,Number,2021,37804.26350699839,42816.16261066764,32953.804223629195
1,Deaths,194,Kingdom of Lesotho,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,194,Kingdom of Lesotho,3,Both,22,All ages,294,All causes,3,Rate,2021,2016.889079072654,2284.2780884031295,1758.113019189808
1,Deaths,45,Republic of Bulgaria,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,45,Republic of Bulgaria,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,45,Republic of Bulgaria,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,95,United Kingdom of Great Britain and Northern Ireland,3,Both,22,All ages,294,All causes,1,Number,2021,686205.009546058,689944.7272235976,682663.839374307
1,Deaths,95,United Kingdom of Great Britain and Northern Ireland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,95,United Kingdom of Great Britain and Northern Ireland,3,Both,22,All ages,294,All causes,3,Rate,2021,1011.3799436183906,1016.8918174771368,1006.1607038302417
1,Deaths,161,People's Republic of Bangladesh,3,Both,22,All ages,294,All causes,1,Number,2021,1095058.1447160128,1280516.7798530941,928800.0809666655
1,Deaths,161,People's Republic of Bangladesh,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,161,People's Republic of Bangladesh,3,Both,22,All ages,294,All causes,3,Rate,2021,665.1384691457413,777.7860698783286,564.1532981400006
1,Deaths,46,Republic of Croatia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.9901389434970544,1.0888309393000282,0.9004323642255191
1,Deaths,46,Republic of Croatia,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,1.5875449255834167e-05,1.7556906495025937e-05,1.437723030451983e-05
1,Deaths,46,Republic of Croatia,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.023526342921309354,0.025871328695375197,0.021394856466705473
1,Deaths,396,Republic of San Marino,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,396,Republic of San Marino,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,396,Republic of San Marino,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,1,Number,2021,39475.904973651894,49086.66714074995,32534.591188009766
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2021,723.0706190558035,899.1086289354994,595.9282505807854
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,144,Hashemite Kingdom of Jordan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0034608339716564697,0.0038057922364018244,0.0031472824453146787
1,Deaths,144,Hashemite Kingdom of Jordan,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,7.6345418698961e-08,9.02655288719992e-08,6.513578537370291e-08
1,Deaths,144,Hashemite Kingdom of Jordan,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,2.80807561324631e-05,3.087970256778009e-05,2.5536639882369985e-05
1,Deaths,298,American Samoa,3,Both,22,All ages,294,All causes,1,Number,2021,403.7880973282978,468.0354826119331,353.143812401607
1,Deaths,298,American Samoa,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,298,American Samoa,3,Both,22,All ages,294,All causes,3,Rate,2021,811.4934315615656,940.611480106434,709.7135503910519
1,Deaths,193,Republic of Botswana,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,193,Republic of Botswana,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,193,Republic of Botswana,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,93,Kingdom of Sweden,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,93,Kingdom of Sweden,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,93,Kingdom of Sweden,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,380,Republic of Palau,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,380,Republic of Palau,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,380,Republic of Palau,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,294,All causes,1,Number,2021,5858.852973465219,6802.867694559524,5073.97796247007
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,294,All causes,3,Rate,2021,787.0844285371072,913.9043522744439,681.6434996897672
1,Deaths,125,Republic of Colombia,3,Both,22,All ages,294,All causes,1,Number,2021,355330.1198290047,396825.4078251256,314764.1961899774
1,Deaths,125,Republic of Colombia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,125,Republic of Colombia,3,Both,22,All ages,294,All causes,3,Rate,2021,724.2703561132279,808.8503152465389,641.5847228935085
1,Deaths,79,Republic of Finland,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,79,Republic of Finland,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,79,Republic of Finland,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,179,Federal Democratic Republic of Ethiopia,3,Both,22,All ages,294,All causes,1,Number,2021,736613.4876175488,805680.7183292056,680303.6725245616
1,Deaths,179,Federal Democratic Republic of Ethiopia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,179,Federal Democratic Republic of Ethiopia,3,Both,22,All ages,294,All causes,3,Rate,2021,676.1768072952489,739.5773020409825,624.4870247579919
1,Deaths,15,Republic of the Union of Myanmar,3,Both,22,All ages,294,All causes,1,Number,2021,510841.3078292019,613008.1833732727,421358.18986978225
1,Deaths,15,Republic of the Union of Myanmar,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,15,Republic of the Union of Myanmar,3,Both,22,All ages,294,All causes,3,Rate,2021,905.4312257408072,1086.5150142603238,746.828528708727
1,Deaths,207,Republic of Ghana,3,Both,22,All ages,294,All causes,1,Number,2021,249788.85937391463,288522.84587217274,214272.9610813739
1,Deaths,207,Republic of Ghana,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,207,Republic of Ghana,3,Both,22,All ages,294,All causes,3,Rate,2021,729.3970123622206,842.5023530068012,625.6886637558412
1,Deaths,190,Republic of Uganda,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,51.74896274007863,56.184614415660334,47.679204472594066
1,Deaths,190,Republic of Uganda,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0001581229689286355,0.00018865894884167946,0.00013370147541365328
1,Deaths,190,Republic of Uganda,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.11947108258639685,0.12971152180678508,0.11007536912014887
1,Deaths,129,Republic of Honduras,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,32.99879832898522,36.287950106699384,30.009107500636006
1,Deaths,129,Republic of Honduras,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.000454285963264294,0.0005276741014733817,0.00038169733888137984
1,Deaths,129,Republic of Honduras,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.32639257941468236,0.35892572568599795,0.29682141468956613
1,Deaths,109,Republic of Cuba,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,109,Republic of Cuba,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,109,Republic of Cuba,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,91,Portuguese Republic,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,91,Portuguese Republic,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,91,Portuguese Republic,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,195,Republic of Namibia,3,Both,22,All ages,294,All causes,1,Number,2021,26757.750986917836,31473.024539809045,22828.268131511806
1,Deaths,195,Republic of Namibia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,195,Republic of Namibia,3,Both,22,All ages,294,All causes,3,Rate,2021,1100.611874042703,1294.5626311227304,938.982614108952
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,63,Ukraine,3,Both,22,All ages,294,All causes,1,Number,2021,745363.971011618,889390.1509177163,606223.9272975647
1,Deaths,63,Ukraine,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,63,Ukraine,3,Both,22,All ages,294,All causes,3,Rate,2021,1730.2735679394762,2064.613168288812,1407.2765500481773
1,Deaths,127,Republic of El Salvador,3,Both,22,All ages,294,All causes,1,Number,2021,52025.01340881978,59572.0765467767,44987.925610940554
1,Deaths,127,Republic of El Salvador,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,127,Republic of El Salvador,3,Both,22,All ages,294,All causes,3,Rate,2021,806.5607481819004,923.5653290994072,697.4624812640697
1,Deaths,11,Republic of Indonesia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,72.98204805311825,96.00014892657946,55.021877944944464
1,Deaths,11,Republic of Indonesia,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,3.3522781296746695e-05,4.6627191861871686e-05,2.3461377098835107e-05
1,Deaths,11,Republic of Indonesia,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.026166488731224426,0.03441924256845903,0.01972717110061537
1,Deaths,111,Dominican Republic,3,Both,22,All ages,294,All causes,1,Number,2021,73004.3925122142,82750.49178014115,64138.587124154124
1,Deaths,111,Dominican Republic,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,111,Dominican Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,662.8989219961308,751.3960449232907,582.3950970599911
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,1,Number,2021,1008231.4438906194,1013349.3949332726,1002595.2127590264
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,3,Rate,2021,1180.9881983636315,1186.9830915181742,1174.3862197306535
1,Deaths,46,Republic of Croatia,3,Both,22,All ages,294,All causes,1,Number,2021,62382.35352906544,64029.247800316465,60718.70930046773
1,Deaths,46,Republic of Croatia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,46,Republic of Croatia,3,Both,22,All ages,294,All causes,3,Rate,2021,1482.2451444841188,1521.3764195794593,1442.7158795480188
1,Deaths,30,Republic of Vanuatu,3,Both,22,All ages,294,All causes,1,Number,2021,2257.8259905203167,2684.589251619135,1920.7681879056481
1,Deaths,30,Republic of Vanuatu,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,30,Republic of Vanuatu,3,Both,22,All ages,294,All causes,3,Rate,2021,721.3919043655732,857.7458851107375,613.6994731816105
1,Deaths,28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,2021,4553.548210006497,5655.38967771731,3739.6556980907494
1,Deaths,28,Solomon Islands,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,28,Solomon Islands,3,Both,22,All ages,294,All causes,3,Rate,2021,666.1477415366471,827.3383496944863,547.0817662440551
1,Deaths,61,Republic of Moldova,3,Both,22,All ages,294,All causes,1,Number,2021,50172.5651517148,53631.675548385436,46996.137013738255
1,Deaths,61,Republic of Moldova,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,61,Republic of Moldova,3,Both,22,All ages,294,All causes,3,Rate,2021,1396.2249664609253,1492.486664123218,1307.8298792852738
1,Deaths,129,Republic of Honduras,3,Both,22,All ages,294,All causes,1,Number,2021,72970.40138712655,83758.93049209504,65096.60062129315
1,Deaths,129,Republic of Honduras,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,129,Republic of Honduras,3,Both,22,All ages,294,All causes,3,Rate,2021,721.7534799971412,828.4633003837845,643.873367026474
1,Deaths,208,Republic of Guinea,3,Both,22,All ages,294,All causes,1,Number,2021,126756.8692389363,151982.7009833512,108197.35160264574
1,Deaths,208,Republic of Guinea,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,208,Republic of Guinea,3,Both,22,All ages,294,All causes,3,Rate,2021,943.8512360294691,1131.6866773336938,805.6541997165632
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,380,Republic of Palau,3,Both,22,All ages,294,All causes,1,Number,2021,195.1126567586494,234.98683958713906,160.7398079439193
1,Deaths,380,Republic of Palau,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,380,Republic of Palau,3,Both,22,All ages,294,All causes,3,Rate,2021,1078.1583834483856,1298.4961371025133,888.2200384519
1,Deaths,180,Republic of Kenya,3,Both,22,All ages,294,All causes,1,Number,2021,357018.179447681,388316.34736699675,326693.0257071179
1,Deaths,180,Republic of Kenya,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,180,Republic of Kenya,3,Both,22,All ages,294,All causes,3,Rate,2021,713.1464095616556,775.6647275701329,652.571694450665
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,294,All causes,1,Number,2021,948.438571433083,1250.6822665090453,744.0532080351447
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,294,All causes,3,Rate,2021,1104.0949895889512,1455.94249918991,866.1661848462164
1,Deaths,147,State of Libya,3,Both,22,All ages,294,All causes,1,Number,2021,46310.27164675338,55553.072685273735,39002.78455193074
1,Deaths,147,State of Libya,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,147,State of Libya,3,Both,22,All ages,294,All causes,3,Rate,2021,674.0385469955437,808.5660278467578,567.6792489729794
1,Deaths,13,Malaysia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.9999635857268208,1.0996348517181591,0.909366893958663
1,Deaths,13,Malaysia,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,4.4589130551183705e-06,5.025282377315074e-06,3.962115857809807e-06
1,Deaths,13,Malaysia,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.00314333111857136,0.003456642319588999,0.002858545347830037
1,Deaths,162,Kingdom of Bhutan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,162,Kingdom of Bhutan,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,162,Kingdom of Bhutan,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,130,United Mexican States,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,130,United Mexican States,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,130,United Mexican States,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,29,Kingdom of Tonga,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,29,Kingdom of Tonga,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,29,Kingdom of Tonga,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,162,Kingdom of Bhutan,3,Both,22,All ages,294,All causes,1,Number,2021,4434.001739332197,5150.079660492904,3708.0323434368365
1,Deaths,162,Kingdom of Bhutan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,162,Kingdom of Bhutan,3,Both,22,All ages,294,All causes,3,Rate,2021,585.8106993862056,680.4173622769945,489.8971962926109
1,Deaths,208,Republic of Guinea,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,6.999745100087766,7.697443962027139,6.365568257710665
1,Deaths,208,Republic of Guinea,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,5.5635107164048955e-05,6.742863790064319e-05,4.576963618216742e-05
1,Deaths,208,Republic of Guinea,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.05212118368240394,0.05731635722346482,0.04739900491503009
1,Deaths,305,Bermuda,3,Both,22,All ages,294,All causes,1,Number,2021,738.8775627583277,862.4875656739458,651.2901772495975
1,Deaths,305,Bermuda,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,305,Bermuda,3,Both,22,All ages,294,All causes,3,Rate,2021,1162.8386903179944,1357.3749723022624,1024.9944712120196
1,Deaths,48,Hungary,3,Both,22,All ages,294,All causes,1,Number,2021,154423.09309923762,156127.3810449477,152632.17064961503
1,Deaths,48,Hungary,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,48,Hungary,3,Both,22,All ages,294,All causes,3,Rate,2021,1609.0246860263326,1626.7826607029722,1590.3640156928502
1,Deaths,111,Dominican Republic,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,111,Dominican Republic,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
1,Deaths,111,Dominican Republic,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,0.0,0.0,0.0
1,Deaths,177,Republic of Djibouti,3,Both,22,All ages,294,All causes,1,Number,2021,9283.759731978333,11455.559854104336,7574.744343402582
1,Deaths,177,Republic of Djibouti,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,177,Republic of Djibouti,3,Both,22,All ages,294,All causes,3,Rate,2021,737.5752031922289,910.120159397019,601.7975216409216
1,Deaths,13,Malaysia,3,Both,22,All ages,294,All causes,1,Number,2021,224494.63199532076,239436.51754915484,214121.72531892834
1,Deaths,13,Malaysia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,13,Malaysia,3,Both,22,All ages,294,All causes,3,Rate,2021,705.686659769925,752.6556639435723,673.0799920758791
1,Deaths,144,Hashemite Kingdom of Jordan,3,Both,22,All ages,294,All causes,1,Number,2021,45559.427727672184,51934.87280849785,39369.78522664657
1,Deaths,144,Hashemite Kingdom of Jordan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,144,Hashemite Kingdom of Jordan,3,Both,22,All ages,294,All causes,3,Rate,2021,369.6632632576135,421.3927943523656,319.44131009779835
1,Deaths,298,American Samoa,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,0.0,0.0,0.0
1,Deaths,298,American Samoa,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.0,0.0,0.0
